customer_code,segment,lifetime_value,orders_count,successful_payments,failed_payments,previous_recovery_success,contact_count
CUST_00481,occasional,3495.75,2,2,0,0.55,0
CUST_00482,reliable,6956.54,5,5,0,0.75,0
CUST_00483,occasional,6910.69,5,4,1,0.55,0
CUST_00484,high_value,62772.15,8,8,0,0.8,0
CUST_00485,unresponsive,8142.51,5,5,0,0.25,0
CUST_00486,frequent_failure,1759.22,4,2,2,0.35,0
CUST_00487,occasional,6618.82,4,3,1,0.55,0
CUST_00488,high_value,28356.25,8,6,2,0.8,0
CUST_00489,occasional,3010.7,3,3,0,0.55,0
CUST_00490,price_sensitive,5235.1,6,4,2,0.6,0
CUST_00491,reliable,29193.95,11,11,0,0.75,0
CUST_00492,reliable,12361.03,11,9,2,0.75,0
CUST_00493,occasional,3348.45,3,3,0,0.55,0
CUST_00494,reliable,18181.51,14,14,0,0.75,0
CUST_00495,occasional,10784.7,9,7,2,0.55,0
CUST_00496,price_sensitive,3605.84,5,4,1,0.6,0
CUST_00497,occasional,11349.08,6,5,1,0.55,0
CUST_00498,reliable,21110.64,11,11,0,0.75,0
CUST_00499,occasional,6754.34,5,5,0,0.55,0
CUST_00500,reliable,5815.28,4,3,1,0.75,0
CUST_00501,price_sensitive,3983.7,4,2,2,0.6,0
CUST_00502,reliable,17031.37,7,6,1,0.75,0
CUST_00503,occasional,2774.12,5,4,1,0.55,0
CUST_00504,price_sensitive,5699.46,5,5,0,0.6,0
CUST_00505,reliable,4030.94,2,2,0,0.75,0
CUST_00506,price_sensitive,1286.88,2,1,1,0.6,0
CUST_00507,reliable,14016.64,8,8,0,0.75,0
CUST_00508,occasional,7447.04,7,6,1,0.55,0
CUST_00509,reliable,25189.39,12,12,0,0.75,0
CUST_00510,occasional,2412.96,2,2,0,0.55,0
CUST_00511,reliable,11070.03,5,5,0,0.75,0
CUST_00512,occasional,6472.61,5,5,0,0.55,0
CUST_00513,high_value,42046.89,5,5,0,0.8,0
CUST_00514,occasional,4945.05,5,4,1,0.55,0
CUST_00515,high_value,41314.85,7,7,0,0.8,0
CUST_00516,unresponsive,4059.57,4,4,0,0.25,0
CUST_00517,reliable,13917.04,8,8,0,0.75,0
CUST_00518,reliable,9927.25,5,5,0,0.75,0
CUST_00519,reliable,27194.87,12,12,0,0.75,0
CUST_00520,occasional,4509.79,5,5,0,0.55,0
CUST_00521,frequent_failure,4773.68,8,4,4,0.35,0
CUST_00522,occasional,5041.14,3,3,0,0.55,0
CUST_00523,price_sensitive,2857.66,3,3,0,0.6,0
CUST_00524,high_value,21014.79,3,3,0,0.8,0
CUST_00525,price_sensitive,3588.44,6,5,1,0.6,0
CUST_00526,high_value,77958.03,10,10,0,0.8,0
CUST_00527,frequent_failure,7167.34,9,4,5,0.35,0
CUST_00528,reliable,23749.35,12,12,0,0.75,0
CUST_00529,reliable,9003.54,9,8,1,0.75,0
CUST_00530,reliable,19345.37,11,11,0,0.75,0
CUST_00531,reliable,15395.64,7,7,0,0.75,0
CUST_00532,price_sensitive,2618.47,4,2,2,0.6,0
CUST_00533,price_sensitive,3946.56,4,4,0,0.6,0
CUST_00534,reliable,17688.51,8,8,0,0.75,0
CUST_00535,price_sensitive,2814.26,2,2,0,0.6,0
CUST_00536,high_value,47097.18,7,6,1,0.8,0
CUST_00537,reliable,11760.31,7,6,1,0.75,0
CUST_00538,price_sensitive,5763.42,6,5,1,0.6,0
CUST_00539,high_value,30372.27,5,5,0,0.8,0
CUST_00540,reliable,21356.85,8,8,0,0.75,0
CUST_00541,unresponsive,3115.1,2,2,0,0.25,0
CUST_00542,frequent_failure,11124.07,7,6,1,0.35,0
CUST_00543,reliable,16309.27,7,7,0,0.75,0
CUST_00544,reliable,10226.04,6,6,0,0.75,0
CUST_00545,occasional,2996.37,2,2,0,0.55,0
CUST_00546,price_sensitive,8276.55,6,6,0,0.6,0
CUST_00547,frequent_failure,4583.18,7,3,4,0.35,0
CUST_00548,occasional,0.0,1,0,1,0.55,0
CUST_00549,high_value,39360.98,6,6,0,0.8,0
CUST_00550,reliable,24419.67,11,10,1,0.75,0
CUST_00551,price_sensitive,2332.05,3,3,0,0.6,0
CUST_00552,price_sensitive,2142.36,3,2,1,0.6,0
CUST_00553,reliable,5507.33,3,3,0,0.75,0
CUST_00554,high_value,38112.66,7,5,2,0.8,0
CUST_00555,unresponsive,7438.98,5,4,1,0.25,0
CUST_00556,price_sensitive,2646.16,2,2,0,0.6,0
CUST_00557,reliable,30400.07,13,12,1,0.75,0
CUST_00558,frequent_failure,3536.64,4,3,1,0.35,0
CUST_00559,high_value,53413.43,5,5,0,0.8,0
CUST_00560,occasional,2323.38,2,2,0,0.55,0
CUST_00561,occasional,5958.71,4,4,0,0.55,0
CUST_00562,occasional,9415.22,8,6,2,0.55,0
CUST_00563,occasional,5912.33,4,4,0,0.55,0
CUST_00564,occasional,5525.61,4,3,1,0.55,0
CUST_00565,unresponsive,3077.75,2,2,0,0.25,0
CUST_00566,unresponsive,2203.3,2,1,1,0.25,0
CUST_00567,reliable,11353.11,9,8,1,0.75,0
CUST_00568,frequent_failure,0.0,1,0,1,0.35,0
CUST_00569,price_sensitive,3168.07,4,3,1,0.6,0
CUST_00570,unresponsive,5923.8,6,3,3,0.25,0
CUST_00571,high_value,53950.78,7,7,0,0.8,0
CUST_00572,occasional,2361.58,2,2,0,0.55,0
CUST_00573,high_value,45511.78,6,6,0,0.8,0
CUST_00574,frequent_failure,0.0,4,0,4,0.35,0
CUST_00575,reliable,16808.67,9,9,0,0.75,0
CUST_00576,unresponsive,11863.88,5,5,0,0.25,0
CUST_00577,occasional,5593.2,7,7,0,0.55,0
CUST_00578,occasional,1411.32,1,1,0,0.55,0
CUST_00579,occasional,9575.32,8,7,1,0.55,0
CUST_00580,high_value,52518.89,10,9,1,0.8,0
CUST_00581,reliable,8781.46,5,5,0,0.75,0
CUST_00582,unresponsive,3209.39,4,4,0,0.25,0
CUST_00583,unresponsive,8290.16,6,5,1,0.25,0
CUST_00584,reliable,9023.97,7,6,1,0.75,0
CUST_00585,unresponsive,1925.77,1,1,0,0.25,0
CUST_00586,reliable,16701.42,6,6,0,0.75,0
CUST_00587,occasional,7077.63,5,5,0,0.55,0
CUST_00588,price_sensitive,3099.65,6,5,1,0.6,0
CUST_00589,occasional,1766.34,1,1,0,0.55,0
CUST_00590,reliable,21420.96,11,10,1,0.75,0
CUST_00591,unresponsive,4758.67,4,2,2,0.25,0
CUST_00592,reliable,11306.5,5,5,0,0.75,0
CUST_00593,reliable,12396.89,7,6,1,0.75,0
CUST_00594,high_value,52652.48,7,6,1,0.8,0
CUST_00595,occasional,5244.17,3,3,0,0.55,0
CUST_00596,unresponsive,1858.4,1,1,0,0.25,0
CUST_00597,high_value,53906.36,8,8,0,0.8,0
CUST_00598,reliable,16746.69,11,11,0,0.75,0
CUST_00599,reliable,17626.78,9,9,0,0.75,0
CUST_00600,frequent_failure,6100.05,8,6,2,0.35,0
CUST_00601,reliable,21284.38,9,9,0,0.75,0
CUST_00602,high_value,37094.02,4,4,0,0.8,0
CUST_00603,occasional,9052.8,7,6,1,0.55,0
CUST_00604,high_value,18159.94,5,4,1,0.8,0
CUST_00605,price_sensitive,1499.46,3,2,1,0.6,0
CUST_00606,price_sensitive,2384.26,2,2,0,0.6,0
CUST_00607,occasional,2423.08,2,2,0,0.55,0
CUST_00608,high_value,37446.97,4,4,0,0.8,0
CUST_00609,reliable,11090.1,7,6,1,0.75,0
CUST_00610,reliable,13820.22,8,7,1,0.75,0
CUST_00611,price_sensitive,4972.54,5,4,1,0.6,0
CUST_00612,occasional,4454.9,4,4,0,0.55,0
CUST_00613,price_sensitive,6677.97,5,5,0,0.6,0
CUST_00614,occasional,11922.49,6,6,0,0.55,0
CUST_00615,occasional,5531.11,5,4,1,0.55,0
CUST_00616,occasional,7855.9,5,5,0,0.55,0
CUST_00617,high_value,26342.21,4,4,0,0.8,0
CUST_00618,occasional,10656.1,6,6,0,0.55,0
CUST_00619,high_value,77985.88,12,11,1,0.8,0
CUST_00620,reliable,23592.9,11,11,0,0.75,0
CUST_00621,reliable,14802.58,8,7,1,0.75,0
CUST_00622,reliable,5010.01,5,4,1,0.75,0
CUST_00623,reliable,18390.44,11,11,0,0.75,0
CUST_00624,reliable,14180.0,9,9,0,0.75,0
CUST_00625,occasional,1653.93,1,1,0,0.55,0
CUST_00626,high_value,62050.08,8,8,0,0.8,0
CUST_00627,reliable,21380.79,13,13,0,0.75,0
CUST_00628,reliable,20201.65,10,10,0,0.75,0
CUST_00629,occasional,2788.37,2,2,0,0.55,0
CUST_00630,high_value,43809.54,7,6,1,0.8,0
CUST_00631,frequent_failure,1288.73,9,2,7,0.35,0
CUST_00632,occasional,3269.49,8,8,0,0.55,0
CUST_00633,reliable,19735.06,8,8,0,0.75,0
CUST_00634,reliable,8362.76,7,5,2,0.75,0
CUST_00635,reliable,14782.22,7,7,0,0.75,0
CUST_00636,reliable,20678.62,9,9,0,0.75,0
CUST_00637,reliable,10005.93,6,6,0,0.75,0
CUST_00638,reliable,11531.26,6,6,0,0.75,0
CUST_00639,occasional,9429.17,8,6,2,0.55,0
CUST_00640,reliable,12278.67,6,6,0,0.75,0
CUST_00641,frequent_failure,5248.91,4,4,0,0.35,0
CUST_00642,price_sensitive,3074.36,3,3,0,0.6,0
CUST_00643,price_sensitive,2319.11,4,3,1,0.6,0
CUST_00644,reliable,14220.43,8,8,0,0.75,0
CUST_00645,unresponsive,6263.48,6,5,1,0.25,0
CUST_00646,occasional,5736.94,4,4,0,0.55,0
CUST_00647,unresponsive,4147.4,3,2,1,0.25,0
CUST_00648,price_sensitive,2813.27,5,3,2,0.6,0
CUST_00649,occasional,2517.03,3,2,1,0.55,0
CUST_00650,occasional,11943.3,10,8,2,0.55,0
CUST_00651,reliable,15735.7,9,9,0,0.75,0
CUST_00652,reliable,7675.68,4,4,0,0.75,0
CUST_00653,frequent_failure,10583.25,8,6,2,0.35,0
CUST_00654,occasional,3759.59,4,3,1,0.55,0
CUST_00655,unresponsive,3073.36,4,2,2,0.25,0
CUST_00656,occasional,4006.95,5,3,2,0.55,0
CUST_00657,reliable,14581.93,8,8,0,0.75,0
CUST_00658,price_sensitive,3019.39,3,2,1,0.6,0
CUST_00659,reliable,5652.26,3,3,0,0.75,0
CUST_00660,reliable,16520.83,9,8,1,0.75,0
CUST_00661,price_sensitive,2741.32,3,3,0,0.6,0
CUST_00662,occasional,6181.77,4,4,0,0.55,0
CUST_00663,frequent_failure,6899.94,5,3,2,0.35,0
CUST_00664,reliable,12060.26,6,5,1,0.75,0
CUST_00665,high_value,37453.37,4,4,0,0.8,0
CUST_00666,price_sensitive,8866.96,6,6,0,0.6,0
CUST_00667,high_value,52433.0,7,7,0,0.8,0
CUST_00668,reliable,10529.15,7,7,0,0.75,0
CUST_00669,occasional,3655.83,4,3,1,0.55,0
CUST_00670,occasional,11183.08,8,6,2,0.55,0
CUST_00671,occasional,6215.05,6,5,1,0.55,0
CUST_00672,unresponsive,5086.27,3,3,0,0.25,0
CUST_00673,frequent_failure,2602.05,7,2,5,0.35,0
CUST_00674,occasional,3660.99,4,2,2,0.55,0
CUST_00675,price_sensitive,3975.76,4,4,0,0.6,0
CUST_00676,price_sensitive,8536.42,8,7,1,0.6,0
CUST_00677,high_value,56630.31,7,6,1,0.8,0
CUST_00678,frequent_failure,6456.97,9,6,3,0.35,0
CUST_00679,reliable,6842.32,8,8,0,0.75,0
CUST_00680,reliable,10537.25,5,5,0,0.75,0
CUST_00681,price_sensitive,3030.99,5,5,0,0.6,0
CUST_00682,reliable,14863.13,9,9,0,0.75,0
CUST_00683,reliable,15447.01,9,9,0,0.75,0
CUST_00684,reliable,10802.72,10,10,0,0.75,0
CUST_00685,reliable,12661.13,9,9,0,0.75,0
CUST_00686,occasional,8684.69,6,5,1,0.55,0
CUST_00687,price_sensitive,3827.2,7,5,2,0.6,0
CUST_00688,reliable,9067.18,7,7,0,0.75,0
CUST_00689,reliable,10166.89,8,7,1,0.75,0
CUST_00690,high_value,73343.12,9,8,1,0.8,0
CUST_00691,high_value,25267.02,3,3,0,0.8,0
CUST_00692,occasional,7071.97,5,5,0,0.55,0
CUST_00693,price_sensitive,5378.07,4,4,0,0.6,0
CUST_00694,frequent_failure,1870.86,5,2,3,0.35,0
CUST_00695,high_value,106972.8,10,9,1,0.8,0
CUST_00696,price_sensitive,1008.13,1,1,0,0.6,0
CUST_00697,price_sensitive,5052.9,6,5,1,0.6,0
CUST_00698,frequent_failure,2986.31,3,3,0,0.35,0
CUST_00699,occasional,1605.98,1,1,0,0.55,0
CUST_00700,occasional,9800.43,8,6,2,0.55,0
CUST_00701,price_sensitive,2949.46,4,3,1,0.6,0
CUST_00702,frequent_failure,6575.43,5,4,1,0.35,0
CUST_00703,unresponsive,9887.18,7,6,1,0.25,0
CUST_00704,reliable,8538.84,6,6,0,0.75,0
CUST_00705,reliable,11293.93,7,7,0,0.75,0
CUST_00706,occasional,5258.45,5,5,0,0.55,0
CUST_00707,high_value,53967.78,10,9,1,0.8,0
CUST_00708,price_sensitive,424.88,1,1,0,0.6,0
CUST_00709,reliable,13500.35,7,6,1,0.75,0
CUST_00710,reliable,20277.31,8,7,1,0.75,0
CUST_00711,price_sensitive,1735.62,2,2,0,0.6,0
CUST_00712,price_sensitive,5106.61,4,4,0,0.6,0
CUST_00713,frequent_failure,5074.28,9,6,3,0.35,0
CUST_00714,occasional,7283.61,6,4,2,0.55,0
CUST_00715,occasional,4247.9,6,4,2,0.55,0
CUST_00716,reliable,7788.21,5,5,0,0.75,0
CUST_00717,reliable,9590.9,9,8,1,0.75,0
CUST_00718,occasional,11574.13,7,7,0,0.55,0
CUST_00719,occasional,4490.84,4,3,1,0.55,0
CUST_00720,reliable,28929.64,13,12,1,0.75,0
CUST_00721,reliable,15667.62,7,7,0,0.75,0
CUST_00722,frequent_failure,5286.37,5,5,0,0.35,0
CUST_00723,unresponsive,10168.4,6,5,1,0.25,0
CUST_00724,price_sensitive,5789.17,5,5,0,0.6,0
CUST_00725,frequent_failure,2766.51,3,2,1,0.35,0
CUST_00726,frequent_failure,3375.65,5,2,3,0.35,0
CUST_00727,price_sensitive,2430.59,5,3,2,0.6,0
CUST_00728,reliable,15940.13,8,8,0,0.75,0
CUST_00729,reliable,19363.99,13,13,0,0.75,0
CUST_00730,high_value,45469.95,6,6,0,0.8,0
CUST_00731,occasional,2032.65,3,2,1,0.55,0
CUST_00732,price_sensitive,6488.01,8,6,2,0.6,0
CUST_00733,frequent_failure,3478.16,6,2,4,0.35,0
CUST_00734,reliable,4477.45,5,4,1,0.75,0
CUST_00735,price_sensitive,5601.31,4,4,0,0.6,0
CUST_00736,price_sensitive,1387.94,4,2,2,0.6,0
CUST_00737,occasional,4761.08,3,3,0,0.55,0
CUST_00738,reliable,11045.95,7,6,1,0.75,0
CUST_00739,occasional,2114.17,4,2,2,0.55,0
CUST_00740,occasional,10090.61,8,8,0,0.55,0
CUST_00741,price_sensitive,2578.36,3,2,1,0.6,0
CUST_00742,unresponsive,6774.03,5,5,0,0.25,0
CUST_00743,occasional,12598.4,6,6,0,0.55,0
CUST_00744,price_sensitive,2826.99,2,2,0,0.6,0
CUST_00745,reliable,5488.22,7,6,1,0.75,0
CUST_00746,frequent_failure,3879.29,7,3,4,0.35,0
CUST_00747,unresponsive,1526.68,1,1,0,0.25,0
CUST_00748,price_sensitive,8756.45,9,8,1,0.6,0
CUST_00749,occasional,5420.04,5,4,1,0.55,0
CUST_00750,occasional,5859.57,5,5,0,0.55,0
CUST_00751,occasional,9243.59,7,7,0,0.55,0
CUST_00752,frequent_failure,3761.79,7,3,4,0.35,0
CUST_00753,occasional,4664.61,4,4,0,0.55,0
CUST_00754,occasional,5632.77,5,5,0,0.55,0
CUST_00755,frequent_failure,7195.68,10,8,2,0.35,0
CUST_00756,price_sensitive,6809.64,6,5,1,0.6,0
CUST_00757,occasional,12384.21,7,7,0,0.55,0
CUST_00758,occasional,5549.57,6,4,2,0.55,0
CUST_00759,reliable,12679.73,8,8,0,0.75,0
CUST_00760,occasional,4028.17,4,4,0,0.55,0
CUST_00761,high_value,32546.51,8,7,1,0.8,0
CUST_00762,price_sensitive,0.0,1,0,1,0.6,0
CUST_00763,high_value,23966.65,5,5,0,0.8,0
CUST_00764,reliable,8436.38,4,4,0,0.75,0
CUST_00765,occasional,8499.74,6,5,1,0.55,0
CUST_00766,frequent_failure,5396.58,5,4,1,0.35,0
CUST_00767,occasional,8071.42,5,5,0,0.55,0
CUST_00768,price_sensitive,3628.43,4,3,1,0.6,0
CUST_00769,reliable,5251.36,11,10,1,0.75,0
CUST_00770,frequent_failure,5225.21,7,3,4,0.35,0
CUST_00771,price_sensitive,4339.74,5,4,1,0.6,0
CUST_00772,reliable,15234.06,11,11,0,0.75,0
CUST_00773,reliable,14815.71,11,11,0,0.75,0
CUST_00774,price_sensitive,3339.46,4,3,1,0.6,0
CUST_00775,price_sensitive,4272.89,3,3,0,0.6,0
CUST_00776,reliable,32414.49,12,12,0,0.75,0
CUST_00777,frequent_failure,6641.4,7,5,2,0.35,0
CUST_00778,frequent_failure,1926.51,6,2,4,0.35,0
CUST_00779,occasional,4992.58,4,4,0,0.55,0
CUST_00780,reliable,7724.91,3,3,0,0.75,0
CUST_00781,unresponsive,716.69,1,1,0,0.25,0
CUST_00782,occasional,3957.88,3,3,0,0.55,0
CUST_00783,high_value,30985.4,6,6,0,0.8,0
CUST_00784,occasional,9497.27,6,6,0,0.55,0
CUST_00785,reliable,14396.83,7,7,0,0.75,0
CUST_00786,unresponsive,2934.85,3,2,1,0.25,0
CUST_00787,frequent_failure,1334.84,5,1,4,0.35,0
CUST_00788,reliable,11595.63,7,7,0,0.75,0
CUST_00789,price_sensitive,6667.57,6,5,1,0.6,0
CUST_00790,occasional,5723.51,7,6,1,0.55,0
CUST_00791,frequent_failure,4187.85,6,3,3,0.35,0
CUST_00792,occasional,7899.71,8,6,2,0.55,0
CUST_00793,unresponsive,2503.5,4,4,0,0.25,0
CUST_00794,unresponsive,1873.67,3,1,2,0.25,0
CUST_00795,reliable,7041.99,8,7,1,0.75,0
CUST_00796,high_value,40228.19,5,5,0,0.8,0
CUST_00797,occasional,4386.36,6,5,1,0.55,0
CUST_00798,frequent_failure,1829.15,6,3,3,0.35,0
CUST_00799,occasional,8894.12,5,5,0,0.55,0
CUST_00800,unresponsive,3289.9,3,3,0,0.25,0
CUST_00801,reliable,6056.03,4,4,0,0.75,0
CUST_00802,reliable,13256.22,7,7,0,0.75,0
CUST_00803,price_sensitive,3337.85,7,7,0,0.6,0
CUST_00804,frequent_failure,4743.99,9,4,5,0.35,0
CUST_00805,occasional,2110.69,4,3,1,0.55,0
CUST_00806,reliable,13466.74,9,9,0,0.75,0
CUST_00807,occasional,4878.18,4,3,1,0.55,0
CUST_00808,occasional,2030.67,4,2,2,0.55,0
CUST_00809,price_sensitive,8548.63,6,6,0,0.6,0
CUST_00810,occasional,4623.44,3,3,0,0.55,0
CUST_00811,occasional,10382.19,8,8,0,0.55,0
CUST_00812,occasional,8810.8,7,7,0,0.55,0
CUST_00813,reliable,25144.1,9,9,0,0.75,0
CUST_00814,price_sensitive,5619.32,6,6,0,0.6,0
CUST_00815,price_sensitive,3898.4,6,5,1,0.6,0
CUST_00816,reliable,11178.04,6,6,0,0.75,0
CUST_00817,high_value,11233.82,1,1,0,0.8,0
CUST_00818,reliable,11860.87,8,6,2,0.75,0
CUST_00819,high_value,24226.6,3,3,0,0.8,0
CUST_00820,high_value,36264.39,7,7,0,0.8,0
CUST_00821,unresponsive,4729.54,4,3,1,0.25,0
CUST_00822,occasional,10894.01,8,7,1,0.55,0
CUST_00823,price_sensitive,4739.77,5,5,0,0.6,0
CUST_00824,unresponsive,1661.47,1,1,0,0.25,0
CUST_00825,frequent_failure,6266.3,6,4,2,0.35,0
CUST_00826,occasional,5058.17,4,3,1,0.55,0
CUST_00827,reliable,34133.42,13,12,1,0.75,0
CUST_00828,occasional,6444.87,5,4,1,0.55,0
CUST_00829,price_sensitive,870.53,3,1,2,0.6,0
CUST_00830,unresponsive,13768.66,6,6,0,0.25,0
CUST_00831,unresponsive,2088.52,1,1,0,0.25,0
CUST_00832,occasional,2893.77,2,2,0,0.55,0
CUST_00833,occasional,3321.75,4,2,2,0.55,0
CUST_00834,occasional,1432.73,1,1,0,0.55,0
CUST_00835,high_value,47621.73,6,6,0,0.8,0
CUST_00836,occasional,4594.71,4,4,0,0.55,0
CUST_00837,price_sensitive,4158.79,4,3,1,0.6,0
CUST_00838,reliable,6153.17,6,5,1,0.75,0
CUST_00839,occasional,5430.4,4,3,1,0.55,0
CUST_00840,frequent_failure,7147.53,6,4,2,0.35,0
CUST_00841,occasional,1415.34,2,1,1,0.55,0
CUST_00842,price_sensitive,1362.85,3,1,2,0.6,0
CUST_00843,price_sensitive,2080.97,3,3,0,0.6,0
CUST_00844,unresponsive,1703.04,3,1,2,0.25,0
CUST_00845,unresponsive,2626.09,2,2,0,0.25,0
CUST_00846,unresponsive,4386.5,3,3,0,0.25,0
CUST_00847,occasional,2864.66,2,2,0,0.55,0
CUST_00848,occasional,5114.29,7,6,1,0.55,0
CUST_00849,high_value,70181.47,6,6,0,0.8,0
CUST_00850,high_value,34436.77,7,6,1,0.8,0
CUST_00851,unresponsive,5977.66,3,3,0,0.25,0
CUST_00852,reliable,12607.42,6,6,0,0.75,0
CUST_00853,reliable,14156.8,5,5,0,0.75,0
CUST_00854,price_sensitive,4840.66,3,3,0,0.6,0
CUST_00855,frequent_failure,6519.86,7,5,2,0.35,0
CUST_00856,frequent_failure,4555.42,10,5,5,0.35,0
CUST_00857,high_value,37648.32,5,4,1,0.8,0
CUST_00858,occasional,570.96,1,1,0,0.55,0
CUST_00859,reliable,9166.75,6,6,0,0.75,0
CUST_00860,price_sensitive,4947.57,5,4,1,0.6,0
CUST_00861,unresponsive,8687.74,6,5,1,0.25,0
CUST_00862,occasional,4216.25,6,4,2,0.55,0
CUST_00863,price_sensitive,1774.05,4,2,2,0.6,0
CUST_00864,frequent_failure,3523.35,4,3,1,0.35,0
CUST_00865,reliable,18222.85,12,11,1,0.75,0
CUST_00866,high_value,42928.11,9,9,0,0.8,0
CUST_00867,reliable,11482.1,8,8,0,0.75,0
CUST_00868,occasional,6799.77,4,4,0,0.55,0
CUST_00869,reliable,20255.17,13,13,0,0.75,0
CUST_00870,occasional,7172.26,4,4,0,0.55,0
CUST_00871,price_sensitive,3381.52,5,4,1,0.6,0
CUST_00872,high_value,29147.5,4,4,0,0.8,0
CUST_00873,reliable,16146.0,11,9,2,0.75,0
CUST_00874,reliable,18103.6,11,11,0,0.75,0
CUST_00875,unresponsive,4095.12,2,2,0,0.25,0
CUST_00876,price_sensitive,4351.4,6,3,3,0.6,0
CUST_00877,reliable,9839.17,9,8,1,0.75,0
CUST_00878,frequent_failure,11540.54,10,8,2,0.35,0
CUST_00879,reliable,12791.59,6,6,0,0.75,0
CUST_00880,occasional,3458.83,5,3,2,0.55,0
CUST_00881,reliable,11865.74,7,7,0,0.75,0
CUST_00882,reliable,16373.25,9,8,1,0.75,0
CUST_00883,reliable,7167.59,6,6,0,0.75,0
CUST_00884,unresponsive,7437.67,5,5,0,0.25,0
CUST_00885,frequent_failure,3153.11,3,3,0,0.35,0
CUST_00886,price_sensitive,5838.91,6,6,0,0.6,0
CUST_00887,reliable,10345.59,6,6,0,0.75,0
CUST_00888,occasional,4829.06,3,3,0,0.55,0
CUST_00889,occasional,4335.84,3,3,0,0.55,0
CUST_00890,price_sensitive,2226.48,5,5,0,0.6,0
CUST_00891,price_sensitive,2117.51,4,3,1,0.6,0
CUST_00892,occasional,7212.32,6,5,1,0.55,0
CUST_00893,reliable,9986.8,5,5,0,0.75,0
CUST_00894,unresponsive,3155.97,4,3,1,0.25,0
CUST_00895,reliable,19099.45,9,8,1,0.75,0
CUST_00896,occasional,2541.52,3,3,0,0.55,0
CUST_00897,occasional,8567.17,5,5,0,0.55,0
CUST_00898,reliable,3050.5,4,3,1,0.75,0
CUST_00899,price_sensitive,1202.23,2,1,1,0.6,0
CUST_00900,price_sensitive,4189.71,4,3,1,0.6,0
CUST_00901,frequent_failure,2782.03,3,2,1,0.35,0
CUST_00902,reliable,2385.78,5,4,1,0.75,0
CUST_00903,frequent_failure,3794.56,7,3,4,0.35,0
CUST_00904,price_sensitive,9840.79,9,7,2,0.6,0
CUST_00905,reliable,8248.49,8,7,1,0.75,0
CUST_00906,price_sensitive,3482.24,3,3,0,0.6,0
CUST_00907,price_sensitive,4480.7,4,3,1,0.6,0
CUST_00908,high_value,35062.16,5,5,0,0.8,0
CUST_00909,reliable,9591.49,6,6,0,0.75,0
CUST_00910,price_sensitive,3837.8,4,3,1,0.6,0
CUST_00911,occasional,10688.03,9,6,3,0.55,0
CUST_00912,frequent_failure,4137.52,2,2,0,0.35,0
CUST_00913,reliable,14889.73,7,6,1,0.75,0
CUST_00914,high_value,33080.06,4,4,0,0.8,0
CUST_00915,price_sensitive,3615.51,3,3,0,0.6,0
CUST_00916,occasional,3762.97,4,4,0,0.55,0
CUST_00917,price_sensitive,5008.2,4,4,0,0.6,0
CUST_00918,price_sensitive,3369.75,5,4,1,0.6,0
CUST_00919,price_sensitive,3071.31,6,3,3,0.6,0
CUST_00920,high_value,50452.77,6,6,0,0.8,0
CUST_00921,price_sensitive,4805.92,5,4,1,0.6,0
CUST_00922,unresponsive,1649.71,1,1,0,0.25,0
CUST_00923,price_sensitive,6079.81,6,6,0,0.6,0
CUST_00924,frequent_failure,9709.81,9,7,2,0.35,0
CUST_00925,price_sensitive,2069.21,3,2,1,0.6,0
CUST_00926,occasional,4689.75,5,3,2,0.55,0
CUST_00927,occasional,6919.39,6,5,1,0.55,0
CUST_00928,price_sensitive,2975.32,4,3,1,0.6,0
CUST_00929,high_value,101482.14,10,10,0,0.8,0
CUST_00930,reliable,10971.56,6,6,0,0.75,0
CUST_00931,reliable,17747.24,12,12,0,0.75,0
CUST_00932,high_value,23375.5,5,5,0,0.8,0
CUST_00933,reliable,11015.04,7,6,1,0.75,0
CUST_00934,reliable,20161.78,8,8,0,0.75,0
CUST_00935,occasional,8276.3,6,5,1,0.55,0
CUST_00936,frequent_failure,7018.18,8,8,0,0.35,0
CUST_00937,occasional,6558.23,5,4,1,0.55,0
CUST_00938,frequent_failure,4652.44,5,4,1,0.35,0
CUST_00939,unresponsive,3958.91,7,6,1,0.25,0
CUST_00940,reliable,15316.74,6,6,0,0.75,0
CUST_00941,unresponsive,4590.62,3,3,0,0.25,0
CUST_00942,occasional,5251.61,3,3,0,0.55,0
CUST_00943,unresponsive,5017.81,5,4,1,0.25,0
CUST_00944,high_value,13413.52,3,2,1,0.8,0
CUST_00945,occasional,4709.29,4,4,0,0.55,0
CUST_00946,reliable,6182.89,5,4,1,0.75,0
CUST_00947,frequent_failure,14186.8,10,9,1,0.35,0
CUST_00948,reliable,22875.21,12,11,1,0.75,0
CUST_00949,frequent_failure,2928.39,6,5,1,0.35,0
CUST_00950,unresponsive,2493.95,3,2,1,0.25,0
CUST_00951,high_value,30999.53,6,6,0,0.8,0
CUST_00952,frequent_failure,5784.78,6,4,2,0.35,0
CUST_00953,frequent_failure,2426.7,5,2,3,0.35,0
CUST_00954,unresponsive,2416.11,2,2,0,0.25,0
CUST_00955,occasional,7495.64,6,6,0,0.55,0
CUST_00956,high_value,72095.23,8,8,0,0.8,0
CUST_00957,reliable,13366.83,8,8,0,0.75,0
CUST_00958,occasional,3605.34,2,2,0,0.55,0
CUST_00959,occasional,8898.93,7,7,0,0.55,0
CUST_00960,price_sensitive,5172.79,4,4,0,0.6,0
