payment_code,customer_code,amount,payment_method,failure_reason,status,created_at
PAY_000283,CUST_03925,982.37,CARD,BANK_DECLINED,FAILED,2026-08-23 06:50:40.931458
PAY_000284,CUST_02356,1168.65,NETBANKING,BANK_TIMEOUT,FAILED,2026-08-20 01:16:40.931979
PAY_000285,CUST_03404,1545.03,CARD,,SUCCESS,2026-08-03 02:09:40.932507
PAY_000286,CUST_02412,1037.03,UPI,,SUCCESS,2026-08-13 10:39:40.933035
PAY_000287,CUST_01024,1809.32,CARD,,SUCCESS,2026-08-05 05:15:40.933548
PAY_000288,CUST_01327,886.41,WALLET,,SUCCESS,2026-07-28 10:42:40.934072
PAY_000289,CUST_02427,1496.36,CARD,BANK_TIMEOUT,FAILED,2026-08-25 18:48:40.934601
PAY_000290,CUST_03669,1443.49,CARD,,SUCCESS,2026-08-03 03:19:40.935182
PAY_000291,CUST_01719,8642.14,WALLET,,SUCCESS,2026-07-31 10:47:40.935837
PAY_000292,CUST_03726,1821.62,NETBANKING,,SUCCESS,2026-08-04 15:52:40.936634
PAY_000293,CUST_02655,1740.09,WALLET,,SUCCESS,2026-08-05 22:37:40.937181
PAY_000294,CUST_03917,1126.33,CARD,,SUCCESS,2026-08-12 20:06:40.937698
PAY_000295,CUST_02366,1558.34,NETBANKING,,SUCCESS,2026-08-16 11:10:40.938222
PAY_000296,CUST_01949,1590.79,NETBANKING,,SUCCESS,2026-08-24 15:11:40.938946
PAY_000297,CUST_01225,4629.95,NETBANKING,,SUCCESS,2026-08-06 00:53:40.939542
PAY_000298,CUST_01325,5332.98,CARD,,SUCCESS,2026-08-02 10:10:40.940129
PAY_000299,CUST_04055,1094.88,CARD,,SUCCESS,2026-08-19 19:14:40.940704
PAY_000300,CUST_00397,1400.72,UPI,,SUCCESS,2026-08-24 21:56:40.941274
PAY_000301,CUST_00698,1059.44,CARD,,SUCCESS,2026-08-06 17:18:40.941845
PAY_000302,CUST_01479,1184.59,CARD,,SUCCESS,2026-08-17 10:47:40.942442
PAY_000303,CUST_01813,1078.73,UPI,,SUCCESS,2026-08-12 08:41:40.943088
PAY_000304,CUST_00621,2032.0,CARD,,SUCCESS,2026-08-09 19:33:40.943784
PAY_000305,CUST_00831,2278.29,CARD,,SUCCESS,2026-08-02 12:00:40.944712
PAY_000306,CUST_00705,1153.14,UPI,,SUCCESS,2026-08-08 08:59:40.945303
PAY_000307,CUST_03700,1059.47,CARD,,SUCCESS,2026-08-05 22:34:40.945874
PAY_000308,CUST_01271,1496.48,CARD,,SUCCESS,2026-08-26 14:11:40.946460
PAY_000309,CUST_04259,875.73,NETBANKING,,SUCCESS,2026-07-28 07:55:40.947031
PAY_000310,CUST_01114,1665.37,WALLET,,SUCCESS,2026-08-13 14:18:40.947605
PAY_000311,CUST_00324,1037.63,CARD,,SUCCESS,2026-08-01 01:29:40.948187
PAY_000312,CUST_01972,800.09,WALLET,,SUCCESS,2026-08-11 08:56:40.948758
PAY_000313,CUST_01632,5158.66,WALLET,,SUCCESS,2026-08-24 23:06:40.949348
PAY_000314,CUST_03771,933.2,UPI,BANK_DECLINED,FAILED,2026-08-25 15:47:40.950088
PAY_000315,CUST_03468,2732.0,CARD,,SUCCESS,2026-08-06 11:45:40.950769
PAY_000316,CUST_00313,1447.27,NETBANKING,,SUCCESS,2026-08-24 06:46:40.951362
PAY_000317,CUST_04545,9070.41,CARD,,SUCCESS,2026-07-31 05:37:40.951937
PAY_000318,CUST_01347,742.62,NETBANKING,,SUCCESS,2026-08-17 21:06:40.952464
PAY_000319,CUST_04431,1527.73,WALLET,BANK_TIMEOUT,FAILED,2026-08-03 11:52:40.953014
PAY_000320,CUST_01787,9830.52,WALLET,,SUCCESS,2026-08-12 07:48:40.953528
PAY_000321,CUST_02042,2028.67,UPI,,SUCCESS,2026-08-10 08:30:40.954084
PAY_000322,CUST_04334,821.32,WALLET,,SUCCESS,2026-08-09 23:08:40.954584
PAY_000323,CUST_02888,1519.18,UPI,,SUCCESS,2026-08-13 19:58:40.955335
PAY_000324,CUST_04986,585.77,NETBANKING,,SUCCESS,2026-08-06 12:11:40.955936
PAY_000325,CUST_01991,1930.75,UPI,,SUCCESS,2026-08-16 23:17:40.956491
PAY_000326,CUST_01563,2315.13,WALLET,,SUCCESS,2026-08-07 20:55:40.957329
PAY_000327,CUST_01927,1698.63,NETBANKING,,SUCCESS,2026-08-19 07:58:40.957918
PAY_000328,CUST_02301,873.87,WALLET,,SUCCESS,2026-08-07 22:28:40.958442
PAY_000329,CUST_02746,735.89,UPI,INSUFFICIENT_FUNDS,FAILED,2026-08-17 07:55:40.958983
PAY_000330,CUST_01260,399.1,NETBANKING,,SUCCESS,2026-08-23 18:40:40.959498
PAY_000331,CUST_00602,9156.99,WALLET,,SUCCESS,2026-08-22 18:16:40.960211
PAY_000332,CUST_04900,791.33,NETBANKING,NETWORK_ERROR,FAILED,2026-08-18 19:51:40.961330
PAY_000333,CUST_02845,2417.25,CARD,,SUCCESS,2026-08-17 17:14:40.962309
PAY_000334,CUST_03565,947.73,WALLET,,SUCCESS,2026-08-13 14:42:40.964220
PAY_000335,CUST_01148,1564.71,UPI,,SUCCESS,2026-08-13 01:01:40.965421
PAY_000336,CUST_00996,1711.65,NETBANKING,,SUCCESS,2026-08-04 07:11:40.966457
PAY_000337,CUST_01972,493.78,WALLET,,SUCCESS,2026-08-16 13:38:40.967573
PAY_000338,CUST_02604,2049.58,UPI,INSUFFICIENT_FUNDS,FAILED,2026-08-14 19:58:40.968962
PAY_000339,CUST_00498,1886.63,WALLET,,SUCCESS,2026-08-21 03:14:40.969894
PAY_000340,CUST_02933,1994.21,NETBANKING,,SUCCESS,2026-08-07 19:14:40.970685
PAY_000341,CUST_00084,1613.69,CARD,BANK_TIMEOUT,FAILED,2026-08-21 08:30:40.972085
PAY_000342,CUST_03638,1079.02,WALLET,,SUCCESS,2026-08-23 18:00:40.972775
PAY_000343,CUST_01362,884.75,NETBANKING,,SUCCESS,2026-07-31 08:12:40.973382
PAY_000344,CUST_00382,1111.69,WALLET,,SUCCESS,2026-08-15 01:10:40.973980
PAY_000345,CUST_04110,5870.57,WALLET,,SUCCESS,2026-08-21 08:15:40.974576
PAY_000346,CUST_00430,3297.41,UPI,,SUCCESS,2026-08-14 23:23:40.975181
PAY_000347,CUST_00301,676.63,UPI,INSUFFICIENT_FUNDS,FAILED,2026-08-12 05:42:40.975774
PAY_000348,CUST_03161,3606.6,CARD,,SUCCESS,2026-08-10 12:31:40.976667
PAY_000349,CUST_03959,1303.25,NETBANKING,,SUCCESS,2026-08-10 08:23:40.977312
PAY_000350,CUST_04495,1120.1,NETBANKING,,SUCCESS,2026-08-24 13:40:40.978044
PAY_000351,CUST_01374,2375.45,UPI,,SUCCESS,2026-08-03 09:36:40.978938
PAY_000352,CUST_02362,1120.99,CARD,,SUCCESS,2026-08-22 11:39:40.979671
PAY_000353,CUST_03127,1321.82,CARD,,SUCCESS,2026-08-02 01:00:40.980377
PAY_000354,CUST_01910,940.34,NETBANKING,,SUCCESS,2026-08-13 02:01:40.981072
PAY_000355,CUST_00366,1708.02,NETBANKING,,SUCCESS,2026-08-22 10:12:40.981751
PAY_000356,CUST_01783,567.1,NETBANKING,,SUCCESS,2026-08-20 05:54:40.982483
PAY_000357,CUST_01296,1053.16,NETBANKING,BANK_DECLINED,FAILED,2026-08-04 17:14:40.983159
PAY_000358,CUST_00955,1245.03,CARD,,SUCCESS,2026-08-22 03:00:40.983934
PAY_000359,CUST_04940,2206.68,CARD,,SUCCESS,2026-08-18 05:04:40.984691
PAY_000360,CUST_00505,2189.49,UPI,,SUCCESS,2026-08-07 19:01:40.985427
PAY_000361,CUST_04318,100.0,UPI,,SUCCESS,2026-08-21 11:33:40.986242
PAY_000362,CUST_01489,1777.91,UPI,,SUCCESS,2026-08-04 23:07:40.987024
PAY_000363,CUST_04029,1209.64,NETBANKING,,SUCCESS,2026-08-20 11:02:40.987735
PAY_000364,CUST_00590,1549.92,NETBANKING,,SUCCESS,2026-08-18 22:47:40.988519
PAY_000365,CUST_00412,8620.1,UPI,,SUCCESS,2026-08-21 09:20:40.989309
PAY_000366,CUST_00561,1632.57,CARD,,SUCCESS,2026-08-16 11:24:40.990278
PAY_000367,CUST_01106,1859.33,CARD,,SUCCESS,2026-08-20 20:39:40.991256
PAY_000368,CUST_02763,1987.21,WALLET,,SUCCESS,2026-08-21 16:51:40.992533
PAY_000369,CUST_02276,1242.64,WALLET,NETWORK_ERROR,FAILED,2026-08-24 20:26:40.993471
PAY_000370,CUST_00868,1542.28,UPI,,SUCCESS,2026-08-03 10:01:40.994251
PAY_000371,CUST_01269,1226.87,WALLET,,SUCCESS,2026-08-21 08:59:40.995117
PAY_000372,CUST_02754,130.96,UPI,,SUCCESS,2026-08-23 18:31:40.995897
PAY_000373,CUST_04511,1227.0,UPI,,SUCCESS,2026-08-22 09:28:40.996708
PAY_000374,CUST_01299,1507.45,CARD,,SUCCESS,2026-07-31 01:03:40.997788
PAY_000375,CUST_03863,1366.83,CARD,,SUCCESS,2026-08-10 18:54:40.998664
PAY_000376,CUST_04726,1318.19,CARD,BANK_DECLINED,FAILED,2026-07-31 09:38:40.999735
PAY_000377,CUST_00678,270.64,CARD,AUTHENTICATION_FAILED,FAILED,2026-07-29 21:22:41.000616
PAY_000378,CUST_03455,2159.77,UPI,,SUCCESS,2026-08-22 06:38:41.001657
PAY_000379,CUST_02662,2252.26,UPI,,SUCCESS,2026-08-02 17:15:41.002864
PAY_000380,CUST_01837,1560.9,CARD,,SUCCESS,2026-08-13 23:01:41.004003
PAY_000381,CUST_03979,1730.9,UPI,BANK_TIMEOUT,FAILED,2026-08-17 01:07:41.005357
PAY_000382,CUST_01538,758.31,WALLET,,SUCCESS,2026-08-10 02:36:41.006889
PAY_000383,CUST_03118,2977.74,CARD,,SUCCESS,2026-08-06 18:39:41.008083
PAY_000384,CUST_02424,796.32,UPI,,SUCCESS,2026-08-18 13:20:41.009392
PAY_000385,CUST_02312,209.88,WALLET,,SUCCESS,2026-08-07 11:39:41.010830
PAY_000386,CUST_03290,1039.04,CARD,,SUCCESS,2026-08-08 05:41:41.012229
PAY_000387,CUST_01750,2049.3,NETBANKING,,SUCCESS,2026-08-21 03:51:41.013408
PAY_000388,CUST_01249,1304.08,CARD,,SUCCESS,2026-08-04 05:19:41.014650
PAY_000389,CUST_03127,1847.03,NETBANKING,,SUCCESS,2026-08-01 10:20:41.015802
PAY_000390,CUST_04002,794.74,UPI,,SUCCESS,2026-08-11 20:29:41.016976
PAY_000391,CUST_00419,1523.46,WALLET,,SUCCESS,2026-08-13 21:06:41.018100
PAY_000392,CUST_02938,853.96,NETBANKING,,SUCCESS,2026-08-06 13:57:41.019254
PAY_000393,CUST_02479,2019.97,WALLET,,SUCCESS,2026-08-13 13:28:41.020384
PAY_000394,CUST_01761,343.52,WALLET,,SUCCESS,2026-08-18 04:40:41.021635
PAY_000395,CUST_02201,10360.56,WALLET,,SUCCESS,2026-08-10 01:32:41.023185
PAY_000396,CUST_03436,893.42,WALLET,,SUCCESS,2026-08-22 00:00:41.024450
PAY_000397,CUST_03544,8103.81,UPI,,SUCCESS,2026-08-21 08:39:41.025635
PAY_000398,CUST_00986,5993.52,WALLET,,SUCCESS,2026-07-30 21:50:41.028074
PAY_000399,CUST_00410,488.98,CARD,,SUCCESS,2026-08-23 20:12:41.029273
PAY_000400,CUST_00165,873.61,CARD,,SUCCESS,2026-08-11 09:00:41.030355
PAY_000401,CUST_02756,1911.47,WALLET,,SUCCESS,2026-08-21 04:47:41.031065
PAY_000402,CUST_03666,1100.41,WALLET,,SUCCESS,2026-08-04 01:43:41.031832
PAY_000403,CUST_04329,661.28,NETBANKING,,SUCCESS,2026-07-28 11:38:41.032586
PAY_000404,CUST_01074,2408.44,NETBANKING,,SUCCESS,2026-08-05 03:09:41.033347
PAY_000405,CUST_00084,1646.67,WALLET,,SUCCESS,2026-08-04 17:38:41.034341
PAY_000406,CUST_02049,1251.61,CARD,,SUCCESS,2026-08-06 02:18:41.035410
PAY_000407,CUST_01523,7595.48,NETBANKING,,SUCCESS,2026-08-04 12:23:41.036130
PAY_000408,CUST_01903,1342.53,CARD,,SUCCESS,2026-08-25 10:25:41.036778
PAY_000409,CUST_02503,1260.6,UPI,BANK_TIMEOUT,FAILED,2026-08-04 02:47:41.037406
PAY_000410,CUST_03252,1137.59,CARD,,SUCCESS,2026-08-09 08:56:41.038159
PAY_000411,CUST_00313,1854.07,NETBANKING,,SUCCESS,2026-08-19 20:03:41.039574
PAY_000412,CUST_00691,8440.13,UPI,,SUCCESS,2026-08-23 07:18:41.040477
PAY_000413,CUST_02311,1125.62,WALLET,,SUCCESS,2026-08-05 13:51:41.041568
PAY_000414,CUST_01795,996.69,WALLET,,SUCCESS,2026-08-04 11:23:41.042603
PAY_000415,CUST_01300,3882.65,NETBANKING,,SUCCESS,2026-08-02 04:28:41.043326
PAY_000416,CUST_02787,5594.55,UPI,,SUCCESS,2026-08-07 04:45:41.044082
PAY_000417,CUST_01806,1201.51,UPI,,SUCCESS,2026-08-09 07:51:41.044740
PAY_000418,CUST_03646,4900.27,WALLET,,SUCCESS,2026-08-06 15:29:41.045430
PAY_000419,CUST_03939,1893.07,UPI,,SUCCESS,2026-08-18 17:41:41.046165
PAY_000420,CUST_02774,3099.61,NETBANKING,,SUCCESS,2026-08-19 07:35:41.046821
PAY_000421,CUST_03903,1475.45,CARD,,SUCCESS,2026-08-12 13:35:41.047529
PAY_000422,CUST_01544,2481.71,WALLET,,SUCCESS,2026-08-21 19:24:41.048386
PAY_000423,CUST_02125,2025.14,WALLET,,SUCCESS,2026-08-01 14:00:41.049623
PAY_000424,CUST_02745,1324.08,WALLET,,SUCCESS,2026-08-05 03:03:41.050840
PAY_000425,CUST_00644,1374.56,CARD,,SUCCESS,2026-08-03 17:26:41.052044
PAY_000426,CUST_01362,660.87,NETBANKING,NETWORK_ERROR,FAILED,2026-07-30 21:18:41.053228
PAY_000427,CUST_02868,1097.82,NETBANKING,,SUCCESS,2026-08-13 20:12:41.054353
PAY_000428,CUST_00977,1588.21,UPI,,SUCCESS,2026-07-30 21:56:41.055619
PAY_000429,CUST_01930,2148.13,NETBANKING,BANK_DECLINED,FAILED,2026-07-31 05:02:41.056788
PAY_000430,CUST_01753,1381.0,NETBANKING,NETWORK_ERROR,FAILED,2026-08-22 08:33:41.057867
PAY_000431,CUST_01462,8338.91,NETBANKING,,SUCCESS,2026-08-08 00:56:41.058971
PAY_000432,CUST_01624,1743.1,CARD,,SUCCESS,2026-08-15 12:25:41.060088
PAY_000433,CUST_03179,1670.52,NETBANKING,,SUCCESS,2026-07-30 19:40:41.061207
PAY_000434,CUST_00605,202.97,UPI,BANK_DECLINED,FAILED,2026-08-21 13:51:41.062305
PAY_000435,CUST_01535,2013.46,UPI,,SUCCESS,2026-08-02 06:47:41.063513
PAY_000436,CUST_04487,1103.63,WALLET,,SUCCESS,2026-07-27 20:25:41.064678
PAY_000437,CUST_00660,2104.0,WALLET,,SUCCESS,2026-08-14 15:39:41.065757
PAY_000438,CUST_04416,2179.18,WALLET,AUTHENTICATION_FAILED,FAILED,2026-08-25 18:35:41.066831
PAY_000439,CUST_04119,1489.77,WALLET,,SUCCESS,2026-07-31 19:54:41.067916
PAY_000440,CUST_01209,2441.83,UPI,,SUCCESS,2026-08-04 13:27:41.068978
PAY_000441,CUST_04862,1591.3,CARD,BANK_DECLINED,FAILED,2026-08-04 04:19:41.070244
PAY_000442,CUST_00395,2260.24,NETBANKING,,SUCCESS,2026-08-19 04:52:41.071396
PAY_000443,CUST_02209,1309.59,NETBANKING,,SUCCESS,2026-08-06 22:39:41.072653
PAY_000444,CUST_03695,897.36,UPI,,SUCCESS,2026-08-02 09:36:41.073852
PAY_000445,CUST_01274,320.25,NETBANKING,,SUCCESS,2026-08-24 14:57:41.075051
PAY_000446,CUST_00896,901.25,WALLET,,SUCCESS,2026-08-16 12:09:41.076287
PAY_000447,CUST_01451,1003.65,UPI,,SUCCESS,2026-07-31 11:20:41.077569
PAY_000448,CUST_02823,1221.69,NETBANKING,BANK_DECLINED,FAILED,2026-08-23 17:24:41.078270
PAY_000449,CUST_00102,7841.84,WALLET,,SUCCESS,2026-08-07 08:22:41.079463
PAY_000450,CUST_01880,1677.44,UPI,,SUCCESS,2026-07-28 03:13:41.080162
PAY_000451,CUST_04125,1281.51,NETBANKING,,SUCCESS,2026-08-07 02:01:41.080803
PAY_000452,CUST_03357,1679.43,NETBANKING,,SUCCESS,2026-08-17 16:20:41.081552
PAY_000453,CUST_01552,696.6,NETBANKING,,SUCCESS,2026-07-29 08:15:41.082329
PAY_000454,CUST_04957,651.89,CARD,,SUCCESS,2026-08-25 22:33:41.083198
PAY_000455,CUST_03078,1466.94,CARD,,SUCCESS,2026-07-31 12:48:41.084286
PAY_000456,CUST_04205,892.3,WALLET,,SUCCESS,2026-08-14 14:13:41.085519
PAY_000457,CUST_02277,2561.37,WALLET,,SUCCESS,2026-08-01 00:31:41.086724
PAY_000458,CUST_00219,2184.82,UPI,,SUCCESS,2026-08-03 00:25:41.087872
PAY_000459,CUST_04810,801.29,WALLET,,SUCCESS,2026-08-20 01:30:41.088993
PAY_000460,CUST_04983,355.74,NETBANKING,,SUCCESS,2026-08-06 23:19:41.090322
PAY_000461,CUST_03770,340.47,UPI,,SUCCESS,2026-07-28 22:27:41.091730
PAY_000462,CUST_00403,1176.36,WALLET,,SUCCESS,2026-08-14 15:19:41.092828
PAY_000463,CUST_03382,271.36,CARD,,SUCCESS,2026-08-15 02:46:41.093896
PAY_000464,CUST_02661,1363.82,CARD,,SUCCESS,2026-08-08 07:34:41.095015
PAY_000465,CUST_04863,7219.67,CARD,,SUCCESS,2026-08-18 01:15:41.096179
PAY_000466,CUST_01621,1067.46,NETBANKING,NETWORK_ERROR,FAILED,2026-08-04 16:42:41.097320
PAY_000467,CUST_00046,3117.25,WALLET,,SUCCESS,2026-08-07 13:55:41.098766
PAY_000468,CUST_03343,1407.32,UPI,,SUCCESS,2026-08-17 14:15:41.100047
PAY_000469,CUST_02408,1256.34,CARD,,SUCCESS,2026-08-25 11:03:41.101241
PAY_000470,CUST_01440,1508.69,NETBANKING,,SUCCESS,2026-07-27 19:26:41.102459
PAY_000471,CUST_03706,1293.8,UPI,,SUCCESS,2026-08-04 16:12:41.103657
PAY_000472,CUST_00889,1673.64,UPI,,SUCCESS,2026-08-22 23:12:41.104932
PAY_000473,CUST_04082,468.62,NETBANKING,BANK_TIMEOUT,FAILED,2026-08-08 06:19:41.106628
PAY_000474,CUST_00784,1542.24,UPI,,SUCCESS,2026-08-08 17:22:41.107758
PAY_000475,CUST_03670,2224.66,CARD,,SUCCESS,2026-08-16 01:03:41.108878
PAY_000476,CUST_03319,1184.58,UPI,AUTHENTICATION_FAILED,FAILED,2026-07-31 08:54:41.109976
PAY_000477,CUST_04302,658.46,NETBANKING,,SUCCESS,2026-08-04 04:37:41.111132
PAY_000478,CUST_04450,1959.38,CARD,,SUCCESS,2026-07-30 11:43:41.112599
PAY_000479,CUST_03626,1791.45,NETBANKING,,SUCCESS,2026-08-11 19:12:41.113856
PAY_000480,CUST_03266,741.49,WALLET,,SUCCESS,2026-08-16 01:10:41.115094
PAY_000481,CUST_02970,366.49,CARD,,SUCCESS,2026-08-20 05:17:41.116476
PAY_000482,CUST_00980,1084.25,CARD,BANK_DECLINED,FAILED,2026-08-06 18:51:41.117661
PAY_000483,CUST_02279,229.5,UPI,,SUCCESS,2026-08-04 11:16:41.118904
PAY_000484,CUST_01906,6990.61,UPI,,SUCCESS,2026-08-12 09:11:41.120128
PAY_000485,CUST_04292,2974.46,WALLET,,SUCCESS,2026-08-15 13:48:41.121294
PAY_000486,CUST_00577,288.5,CARD,,SUCCESS,2026-08-10 06:23:41.122590
PAY_000487,CUST_03344,1542.71,NETBANKING,,SUCCESS,2026-08-12 18:16:41.123869
PAY_000488,CUST_02874,11940.92,UPI,BANK_TIMEOUT,FAILED,2026-08-15 21:05:41.125119
PAY_000489,CUST_00876,1057.37,WALLET,,SUCCESS,2026-08-12 17:04:41.126055
PAY_000490,CUST_02425,968.8,NETBANKING,,SUCCESS,2026-08-21 05:34:41.127244
PAY_000491,CUST_02530,1606.52,CARD,,SUCCESS,2026-08-06 15:39:41.128470
PAY_000492,CUST_02571,1131.64,WALLET,,SUCCESS,2026-08-15 03:46:41.129611
PAY_000493,CUST_01495,892.72,CARD,BANK_DECLINED,FAILED,2026-08-17 05:05:41.130706
PAY_000494,CUST_03027,2478.65,CARD,,SUCCESS,2026-08-06 19:32:41.131896
PAY_000495,CUST_02614,1049.96,WALLET,,SUCCESS,2026-08-25 05:52:41.133090
PAY_000496,CUST_04132,1282.9,UPI,,SUCCESS,2026-08-04 09:49:41.134065
PAY_000497,CUST_03262,2089.46,WALLET,,SUCCESS,2026-08-11 15:27:41.134870
PAY_000498,CUST_03451,2061.09,UPI,,SUCCESS,2026-08-19 11:44:41.136079
PAY_000499,CUST_04123,1748.23,UPI,,SUCCESS,2026-08-10 18:33:41.137255
PAY_000500,CUST_02188,4950.17,NETBANKING,,SUCCESS,2026-08-06 03:48:41.138566
PAY_000501,CUST_02885,7119.69,UPI,,SUCCESS,2026-07-28 14:19:41.139832
PAY_000502,CUST_01996,1317.41,WALLET,,SUCCESS,2026-07-28 14:37:41.141124
PAY_000503,CUST_01901,1696.66,WALLET,,SUCCESS,2026-08-17 16:20:41.142386
PAY_000504,CUST_03132,2150.18,NETBANKING,,SUCCESS,2026-07-31 13:56:41.143600
PAY_000505,CUST_04163,436.94,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-03 06:52:41.144774
PAY_000506,CUST_00882,1351.41,CARD,,SUCCESS,2026-07-30 18:03:41.145967
PAY_000507,CUST_00917,1212.64,NETBANKING,,SUCCESS,2026-08-06 05:44:41.147182
PAY_000508,CUST_02400,1483.73,CARD,,SUCCESS,2026-08-14 22:09:41.148421
PAY_000509,CUST_03461,1368.55,NETBANKING,,SUCCESS,2026-08-13 23:05:41.149624
PAY_000510,CUST_01504,1506.09,WALLET,,SUCCESS,2026-08-10 01:21:41.150773
PAY_000511,CUST_02612,1696.72,WALLET,,SUCCESS,2026-07-31 19:51:41.151982
PAY_000512,CUST_03381,585.23,UPI,,SUCCESS,2026-08-01 08:49:41.153143
PAY_000513,CUST_02143,1295.44,CARD,,SUCCESS,2026-08-22 17:41:41.154359
PAY_000514,CUST_04321,1793.41,CARD,,SUCCESS,2026-08-14 20:56:41.156053
PAY_000515,CUST_02747,6000.95,CARD,,SUCCESS,2026-08-24 12:30:41.157196
PAY_000516,CUST_04484,828.99,WALLET,,SUCCESS,2026-07-30 11:05:41.158333
PAY_000517,CUST_03031,866.49,UPI,,SUCCESS,2026-08-10 01:00:41.159402
PAY_000518,CUST_04619,907.05,UPI,BANK_TIMEOUT,FAILED,2026-08-02 20:31:41.160569
PAY_000519,CUST_01102,1822.54,WALLET,,SUCCESS,2026-08-04 07:08:41.161794
PAY_000520,CUST_04668,9323.38,CARD,,SUCCESS,2026-08-18 02:45:41.163040
PAY_000521,CUST_02255,2288.28,NETBANKING,,SUCCESS,2026-08-13 16:21:41.164177
PAY_000522,CUST_04204,1265.64,WALLET,,SUCCESS,2026-08-20 20:40:41.165083
PAY_000523,CUST_02542,1191.74,CARD,,SUCCESS,2026-07-30 11:25:41.166352
PAY_000524,CUST_04453,1623.28,NETBANKING,,SUCCESS,2026-08-18 04:02:41.167551
PAY_000525,CUST_02004,1121.32,WALLET,,SUCCESS,2026-08-20 03:28:41.168800
PAY_000526,CUST_00088,510.09,NETBANKING,INSUFFICIENT_FUNDS,FAILED,2026-07-29 16:12:41.169969
PAY_000527,CUST_03870,1749.85,CARD,,SUCCESS,2026-08-09 23:08:41.171126
PAY_000528,CUST_03714,744.54,WALLET,,SUCCESS,2026-08-22 21:14:41.172760
PAY_000529,CUST_04946,1859.81,CARD,BANK_DECLINED,FAILED,2026-08-08 16:38:41.173994
PAY_000530,CUST_03417,1347.5,WALLET,,SUCCESS,2026-08-07 12:32:41.174796
PAY_000531,CUST_04481,640.12,NETBANKING,,SUCCESS,2026-08-23 11:05:41.175959
PAY_000532,CUST_03889,1708.58,UPI,BANK_TIMEOUT,FAILED,2026-08-11 15:18:41.177200
PAY_000533,CUST_03058,2727.68,WALLET,,SUCCESS,2026-08-10 15:53:41.178371
PAY_000534,CUST_03736,1172.57,UPI,,SUCCESS,2026-08-26 13:01:41.179536
PAY_000535,CUST_03379,1551.03,WALLET,,SUCCESS,2026-08-13 00:27:41.180305
PAY_000536,CUST_01575,994.53,NETBANKING,,SUCCESS,2026-08-20 18:26:41.180975
PAY_000537,CUST_03085,1033.54,UPI,,SUCCESS,2026-07-31 08:50:41.181737
PAY_000538,CUST_03559,1538.48,CARD,,SUCCESS,2026-08-03 20:39:41.182510
PAY_000539,CUST_03246,1702.05,NETBANKING,,SUCCESS,2026-08-05 11:36:41.183693
PAY_000540,CUST_00158,720.19,NETBANKING,AUTHENTICATION_FAILED,FAILED,2026-08-07 02:00:41.184858
PAY_000541,CUST_03644,1369.37,UPI,BANK_DECLINED,FAILED,2026-08-24 18:38:41.185915
PAY_000542,CUST_04740,2086.06,WALLET,,SUCCESS,2026-08-13 23:57:41.186955
PAY_000543,CUST_00523,866.74,WALLET,,SUCCESS,2026-08-13 21:51:41.188084
PAY_000544,CUST_01022,1626.94,NETBANKING,,SUCCESS,2026-07-29 21:23:41.189608
PAY_000545,CUST_04967,7123.99,NETBANKING,,SUCCESS,2026-08-03 06:12:41.191143
PAY_000546,CUST_02723,956.7,CARD,,SUCCESS,2026-08-12 10:13:41.192300
PAY_000547,CUST_00448,2147.37,WALLET,,SUCCESS,2026-08-19 21:39:41.193428
PAY_000548,CUST_03947,2407.49,WALLET,,SUCCESS,2026-08-24 08:45:41.194707
PAY_000549,CUST_01545,892.4,UPI,,SUCCESS,2026-08-16 07:48:41.195929
PAY_000550,CUST_02801,1025.47,WALLET,,SUCCESS,2026-08-14 22:38:41.197013
PAY_000551,CUST_00651,1594.07,WALLET,,SUCCESS,2026-08-06 22:11:41.197751
PAY_000552,CUST_00294,1794.38,WALLET,,SUCCESS,2026-08-24 22:19:41.198527
PAY_000553,CUST_04369,1365.31,WALLET,,SUCCESS,2026-08-05 22:53:41.199281
PAY_000554,CUST_04948,1007.74,CARD,,SUCCESS,2026-08-21 03:49:41.199984
PAY_000555,CUST_04435,787.32,CARD,,SUCCESS,2026-08-13 20:33:41.200628
PAY_000556,CUST_00674,876.66,CARD,,SUCCESS,2026-08-03 15:12:41.201359
PAY_000557,CUST_01792,1486.53,CARD,,SUCCESS,2026-07-31 05:29:41.202126
PAY_000558,CUST_02181,2030.03,UPI,,SUCCESS,2026-08-02 20:20:41.202922
PAY_000559,CUST_04925,1999.62,CARD,,SUCCESS,2026-08-07 20:02:41.203975
PAY_000560,CUST_04995,1861.44,CARD,,SUCCESS,2026-08-04 02:48:41.205396
PAY_000561,CUST_03381,837.96,NETBANKING,,SUCCESS,2026-08-25 14:31:41.206681
PAY_000562,CUST_02257,527.56,UPI,,SUCCESS,2026-08-08 20:20:41.207962
PAY_000563,CUST_00465,528.31,UPI,,SUCCESS,2026-08-12 01:29:41.209199
PAY_000564,CUST_00590,2420.27,UPI,,SUCCESS,2026-08-05 20:11:41.210519
PAY_000565,CUST_01517,1643.9,WALLET,,SUCCESS,2026-08-06 02:56:41.211750
PAY_000566,CUST_01912,100.0,NETBANKING,,SUCCESS,2026-07-30 17:51:41.212879
PAY_000567,CUST_02488,360.98,NETBANKING,,SUCCESS,2026-08-24 18:59:41.213685
